ID,FROM_ID,To_ID,DURATION_H,DIST_KM,Municipalicty
2,Helsingborg,10130,0.758788889,59.47462,Örkelljunga
2,Helsingborg,10152,0.760747222,58.13107,Örkelljunga
2,Helsingborg,10200,0.822686111,60.11734,Örkelljunga
2,Helsingborg,10223,0.765666667,58.05136,Örkelljunga
2,Helsingborg,10262,0.637319444,50.21507,Örkelljunga
2,Helsingborg,10279,0.764619444,58.59294,Örkelljunga
2,Helsingborg,10292,0.665780556,46.64581,Örkelljunga
2,Helsingborg,10346,0.482519444,40.77874,Örkelljunga
2,Helsingborg,10374,0.931711111,71.29115,Örkelljunga
2,Helsingborg,10538,0.7561,60.47733,Örkelljunga
2,Helsingborg,10563,0.808375,60.99061,Örkelljunga
2,Helsingborg,10598,0.524336111,42.74717,Örkelljunga
2,Helsingborg,10630,0.768838889,58.94611,Örkelljunga
2,Helsingborg,10682,0.781102778,53.63208,Örkelljunga
2,Helsingborg,10796,0.731558333,58.42751,Örkelljunga
2,Helsingborg,10808,0.541458333,38.65589,Örkelljunga
2,Helsingborg,10810,0.624025,45.47002,Örkelljunga
2,Helsingborg,10843,0.747777778,58.06821,Örkelljunga
2,Helsingborg,10876,0.680747222,54.95206,Örkelljunga
2,Helsingborg,10908,0.443483333,39.04297,Örkelljunga
2,Helsingborg,11011,0.688275,57.42916,Örkelljunga
2,Helsingborg,11139,0.662036111,45.95231,Örkelljunga
2,Helsingborg,11208,0.703280556,56.99446,Örkelljunga
2,Helsingborg,11441,0.719519444,59.94916,Örkelljunga
2,Helsingborg,11459,0.723658333,57.46981,Örkelljunga
2,Helsingborg,11500,0.860338889,83.14575,Örkelljunga
2,Helsingborg,11638,0.768205556,66.82215,Örkelljunga
2,Helsingborg,11642,0.703208333,67.37144,Örkelljunga
2,Helsingborg,11645,0.546263889,45.86226,Örkelljunga
2,Helsingborg,11719,0.650330556,51.51548,Örkelljunga
2,Helsingborg,11723,0.708108333,55.56528,Örkelljunga
2,Helsingborg,11750,0.769997222,59.14434,Örkelljunga
2,Helsingborg,11810,0.918975,73.02484,Örkelljunga
2,Helsingborg,11908,0.702936111,56.26971,Örkelljunga
2,Helsingborg,11937,0.807269444,69.88229,Örkelljunga
2,Helsingborg,11968,0.66335,53.75506,Örkelljunga
2,Helsingborg,12009,0.694369444,67.11355,Örkelljunga
2,Helsingborg,12227,0.793711111,59.70738,Örkelljunga
2,Helsingborg,12344,0.651566667,50.55625,Örkelljunga
2,Helsingborg,12392,0.626019444,48.46347,Örkelljunga
2,Helsingborg,12408,0.751805556,67.15655,Örkelljunga
2,Helsingborg,12485,0.701233333,54.53068,Örkelljunga
2,Helsingborg,12501,0.513644444,38.71602,Örkelljunga
2,Helsingborg,12505,0.753230556,60.17627,Örkelljunga
2,Helsingborg,12743,0.856961111,62.57309,Örkelljunga
2,Helsingborg,12763,0.885619444,72.22949,Örkelljunga
2,Helsingborg,12911,0.564686111,44.94612,Örkelljunga
2,Helsingborg,12946,0.738958333,65.94476,Örkelljunga
2,Helsingborg,12965,0.499030556,38.13145,Örkelljunga
2,Helsingborg,13183,0.826388889,61.57159,Örkelljunga
2,Helsingborg,13194,0.876911111,72.16741,Örkelljunga
2,Helsingborg,13221,0.835269444,70.35504,Örkelljunga
2,Helsingborg,13236,0.492277778,41.32567,Örkelljunga
2,Helsingborg,13238,0.753997222,58.49801,Örkelljunga
2,Helsingborg,13383,0.567355556,45.15013,Örkelljunga
2,Helsingborg,13560,0.696038889,57.34918,Örkelljunga
2,Helsingborg,13702,0.696141667,57.79191,Örkelljunga
2,Helsingborg,13750,0.697638889,64.0157,Örkelljunga
2,Helsingborg,13776,0.758133333,67.48876,Örkelljunga
2,Helsingborg,14105,0.722572222,57.23399,Örkelljunga
2,Helsingborg,14147,0.870338889,63.56253,Örkelljunga
2,Helsingborg,14163,0.779566667,68.49705,Örkelljunga
2,Helsingborg,14193,0.579575,47.66945,Örkelljunga
2,Helsingborg,14283,0.650691667,52.68139,Örkelljunga
2,Helsingborg,14301,0.753522222,56.60591,Örkelljunga
2,Helsingborg,14356,0.631827778,54.0169,Örkelljunga
2,Helsingborg,14407,0.852344444,62.89495,Örkelljunga
2,Helsingborg,14472,0.878697222,64.35253,Örkelljunga
2,Helsingborg,14663,0.623861111,51.47243,Örkelljunga
2,Helsingborg,14664,0.5381,43.91763,Örkelljunga
2,Helsingborg,14675,0.677022222,54.34415,Örkelljunga
2,Helsingborg,14799,0.852205556,63.30076,Örkelljunga
